CustomerID,Age,Gender,TenureYears,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SeniorCitizen,SupportCalls,StreamingService,PaperlessBilling,Churn
CUST00262,68.0,Male,4,90.28,4469.67,Month-to-month,Fiber optic,Credit card,No,3,No,Yes,No
CUST00263,25.0,Male,1,28.69,387.21,Two year,No,Credit card,No,0,No,No,Yes
CUST00264,44.0,Female,8,31.72,3028.97,One year,Fiber optic,Bank transfer,No,3,No,Yes,No
CUST00265,63.0,Male,0,91.51,,Month-to-month,DSL,Mailed check,No,1,Yes,No,Yes
CUST00266,56.0,Female,10,27.5,3255.36,Month-to-month,No,Electronic check,No,1,Yes,Yes,No
CUST00267,54.0,Female,1,111.7,1500.02,Two year,No,Credit card,No,1,No,Yes,No
CUST00268,54.0,Male,0,94.14,316.2,Two year,DSL,Bank transfer,No,4,Yes,No,No
CUST00269,36.0,Male,3,53.56,1901.42,Two year,DSL,Bank transfer,No,2,No,No,Yes
CUST00270,33.0,Female,3,56.3,2138.71,Month-to-month,Fiber optic,Electronic check,No,3,No,No,Yes
CUST00271,59.0,Male,4,70.65,3594.58,Two year,No,Mailed check,Yes,1,Yes,Yes,Yes
CUST00272,59.0,Male,4,56.1,2759.08,One year,DSL,Electronic check,No,2,Yes,Yes,Yes
CUST00273,62.0,Male,7,98.34,8081.57,Month-to-month,No,Credit card,No,1,Yes,No,Yes
CUST00274,65.0,Male,10,117.45,14144.65,Two year,No,Mailed check,Yes,1,No,No,No
CUST00275,44.0,Female,10,78.45,9442.34,One year,DSL,Mailed check,Yes,1,Yes,Yes,Yes
CUST00276,44.0,Male,2,64.61,1731.09,Two year,Fiber optic,Electronic check,No,2,No,Yes,Yes
CUST00277,59.0,Male,5,42.29,2623.63,Two year,DSL,Electronic check,No,3,No,Yes,No
CUST00278,51.0,Female,2,85.34,1817.18,Month-to-month,DSL,Mailed check,No,1,Yes,Yes,No
CUST00279,54.0,Male,1,88.55,913.89,One year,Fiber optic,Electronic check,No,6,Yes,No,Yes
CUST00280,59.0,Male,7,88.51,7616.56,Month-to-month,Fiber optic,Mailed check,No,0,No,Yes,No
CUST00281,63.0,Female,0,22.72,200.7,Two year,Fiber optic,Electronic check,No,2,Yes,Yes,No
CUST00282,35.0,Male,8,109.9,10414.65,One year,No,Mailed check,No,0,Yes,Yes,No
CUST00283,37.0,Female,10,53.82,6519.64,Two year,DSL,Credit card,No,0,Yes,No,No
CUST00284,23.0,Female,6,94.41,6688.42,Month-to-month,Fiber optic,Bank transfer,Yes,4,No,Yes,No
CUST00285,47.0,Male,9,95.97,10100.55,One year,No,Electronic check,No,3,Yes,Yes,No
CUST00286,20.0,Female,10,85.05,10374.07,Month-to-month,DSL,Mailed check,No,3,Yes,No,No
CUST00287,42.0,Male,3,59.49,2226.93,Month-to-month,Fiber optic,Bank transfer,No,4,No,Yes,No
CUST00288,46.0,Male,2,80.83,1723.37,Two year,Fiber optic,Bank transfer,Yes,3,No,No,No
CUST00289,33.0,Female,5,24.04,1391.16,Month-to-month,No,Bank transfer,Yes,2,No,No,Yes
CUST00290,48.0,Female,8,96.18,9521.46,Month-to-month,Fiber optic,Electronic check,No,3,Yes,No,Yes
CUST00291,20.0,Male,8,29.97,2904.7,Month-to-month,Fiber optic,Electronic check,No,1,Yes,No,No
CUST00292,20.0,Female,3,59.68,2256.03,Month-to-month,No,Credit card,No,2,No,No,No
CUST00293,60.0,Female,9,30.38,3260.5,Month-to-month,DSL,Electronic check,No,3,No,No,Yes
CUST00294,36.0,Female,4,103.69,4988.66,Two year,Fiber optic,Electronic check,No,0,Yes,Yes,Yes
CUST00295,24.0,Female,10,75.03,9057.35,One year,Fiber optic,Electronic check,No,4,Yes,Yes,No
CUST00296,45.0,Male,8,89.09,8716.01,Month-to-month,DSL,Bank transfer,No,1,No,No,Yes
CUST00297,57.0,Male,1,88.25,973.71,Month-to-month,Fiber optic,Credit card,No,4,No,No,Yes
CUST00298,29.0,Female,1,104.15,1357.41,Month-to-month,DSL,Bank transfer,No,1,Yes,Yes,No
CUST00299,50.0,Male,4,33.27,1652.07,One year,No,Credit card,No,1,No,Yes,No
CUST00300,22.0,Female,0,85.97,673.19,Month-to-month,No,Electronic check,No,0,No,Yes,Yes
CUST00301,21.0,Male,7,77.51,6510.52,Month-to-month,DSL,Mailed check,Yes,4,Yes,Yes,No
CUST00302,45.0,Male,4,23.11,1105.51,Month-to-month,DSL,Electronic check,No,1,Yes,Yes,No
CUST00303,46.0,Male,9,40.15,4241.38,Month-to-month,Fiber optic,Bank transfer,No,2,Yes,Yes,No
CUST00304,51.0,Female,1,46.77,560.56,Two year,DSL,Bank transfer,No,2,No,No,No
CUST00305,55.0,Male,8,27.27,,Month-to-month,Fiber optic,Bank transfer,No,1,Yes,No,No
CUST00306,68.0,Female,1,55.48,805.73,Month-to-month,DSL,Credit card,No,7,No,Yes,No
CUST00307,44.0,Male,6,22.74,1586.08,Month-to-month,DSL,Bank transfer,No,0,No,Yes,No
CUST00308,34.0,Male,7,75.32,6538.45,Two year,DSL,Mailed check,No,2,Yes,No,No
CUST00309,59.0,Male,5,41.16,2404.02,Two year,DSL,Mailed check,No,2,No,Yes,No
CUST00310,32.0,Female,10,48.71,5750.33,Month-to-month,Fiber optic,Electronic check,Yes,1,Yes,No,No
CUST00311,40.0,Male,6,111.03,7737.41,Month-to-month,Fiber optic,Credit card,Yes,1,No,Yes,No
CUST00312,22.0,Male,10,70.28,8640.47,Two year,Fiber optic,Credit card,Yes,3,No,No,No
CUST00313,19.0,Male,0,46.91,298.64,Month-to-month,Fiber optic,Electronic check,Yes,4,No,Yes,No
CUST00314,67.0,Male,3,79.84,2764.43,Two year,Fiber optic,Bank transfer,No,0,Yes,No,Yes
CUST00315,61.0,Female,6,40.18,2848.91,Month-to-month,DSL,Bank transfer,No,1,Yes,Yes,Yes
CUST00316,53.0,Female,0,27.46,238.92,Month-to-month,DSL,Electronic check,Yes,7,No,No,Yes
CUST00317,39.0,Male,0,22.11,185.72,One year,DSL,Electronic check,No,0,Yes,Yes,No
CUST00318,27.0,Female,10,115.13,13712.55,One year,Fiber optic,Electronic check,No,2,Yes,Yes,No
CUST00319,26.0,Female,5,92.45,5305.04,Two year,Fiber optic,Electronic check,No,2,No,No,No
CUST00320,31.0,Male,3,99.98,3799.46,Two year,Fiber optic,Credit card,No,1,Yes,No,No
CUST00321,46.0,Female,2,118.07,3127.33,Month-to-month,Fiber optic,Credit card,No,3,Yes,Yes,No
CUST00322,54.0,Female,4,113.15,5660.13,One year,DSL,Bank transfer,No,5,Yes,No,Yes
CUST00323,52.0,Male,8,93.68,9225.59,Two year,No,Credit card,No,2,Yes,Yes,No
CUST00324,32.0,Male,9,89.39,9694.93,One year,No,Credit card,No,3,Yes,No,No
CUST00325,67.0,Female,9,53.69,5908.11,Month-to-month,DSL,Credit card,Yes,2,No,No,No
CUST00326,56.0,Female,10,30.42,3731.12,Month-to-month,Fiber optic,Electronic check,No,2,Yes,No,No
CUST00327,46.0,Male,9,77.37,8536.88,Month-to-month,Fiber optic,Credit card,No,0,No,No,No
CUST00328,49.0,Male,2,77.62,1903.54,Two year,Fiber optic,Bank transfer,No,3,No,Yes,Yes
CUST00329,39.0,Male,4,115.21,5700.28,Month-to-month,No,Credit card,No,1,No,Yes,No
CUST00330,31.0,Female,9,64.26,7025.34,Month-to-month,Fiber optic,Electronic check,No,1,No,Yes,No
CUST00331,36.0,Female,4,89.07,4437.43,Two year,Fiber optic,Credit card,Yes,5,Yes,Yes,No
CUST00332,57.0,Female,8,,7313.35,Month-to-month,Fiber optic,Mailed check,No,3,Yes,No,No
CUST00333,19.0,Male,10,37.69,4410.1,One year,DSL,Bank transfer,No,6,Yes,Yes,No
CUST00334,24.0,Female,9,79.2,8558.6,Two year,DSL,Credit card,No,1,No,No,No
CUST00335,20.0,Female,10,74.01,8999.13,Month-to-month,DSL,Bank transfer,No,3,Yes,No,No
CUST00336,20.0,Male,3,69.39,2341.99,Month-to-month,DSL,Electronic check,No,2,Yes,No,No
CUST00337,62.0,Male,0,71.34,442.09,One year,No,Bank transfer,No,7,No,Yes,No
CUST00338,54.0,Female,9,36.41,3891.97,Two year,Fiber optic,Mailed check,No,5,No,Yes,No
CUST00339,42.0,Female,4,66.35,3319.42,One year,No,Mailed check,No,6,No,Yes,Yes
CUST00340,,Male,0,80.56,290.14,Month-to-month,No,Bank transfer,No,5,Yes,Yes,Yes
CUST00341,43.0,Female,5,68.95,4280.63,Month-to-month,No,Electronic check,No,0,Yes,No,No
CUST00342,42.0,Male,9,68.87,7483.63,Two year,DSL,Bank transfer,No,3,Yes,No,Yes
CUST00343,27.0,Female,9,27.77,3068.9,Month-to-month,Fiber optic,Credit card,No,1,No,No,Yes
CUST00344,40.0,Female,6,39.09,2916.64,Two year,DSL,Credit card,Yes,3,No,No,No
CUST00345,38.0,Female,0,52.1,409.19,One year,No,Bank transfer,No,7,Yes,Yes,No
CUST00346,49.0,Female,9,61.94,6700.49,One year,No,Credit card,No,0,No,Yes,No
CUST00347,50.0,Female,3,79.39,2687.78,Two year,DSL,Credit card,No,2,Yes,No,No
CUST00348,,Male,8,106.32,,Month-to-month,DSL,Electronic check,No,3,No,No,Yes
CUST00349,37.0,Female,0,35.93,197.85,Month-to-month,Fiber optic,Bank transfer,No,1,Yes,No,No
CUST00350,50.0,Male,8,21.53,2096.29,One year,DSL,Credit card,No,1,No,Yes,No
CUST00351,44.0,Male,7,64.93,5471.24,Month-to-month,No,Bank transfer,No,0,No,Yes,No
CUST00352,62.0,Male,4,63.21,3010.82,One year,No,Bank transfer,No,0,Yes,Yes,No
CUST00353,52.0,Male,5,75.19,4501.15,Two year,Fiber optic,Credit card,No,3,No,Yes,Yes
CUST00354,26.0,Female,6,103.31,7587.92,Two year,Fiber optic,Electronic check,No,2,Yes,No,No
CUST00355,22.0,Male,3,100.22,3328.05,One year,Fiber optic,Electronic check,No,0,No,Yes,Yes
CUST00356,51.0,Female,5,30.02,1790.89,Two year,DSL,Mailed check,No,6,Yes,Yes,No
CUST00357,19.0,Female,6,113.38,8212.98,Month-to-month,No,Bank transfer,No,3,Yes,No,Yes
CUST00358,48.0,Male,10,31.06,3743.37,One year,No,Mailed check,No,2,Yes,Yes,Yes
CUST00359,66.0,Female,5,83.45,5066.53,Month-to-month,DSL,Electronic check,No,1,Yes,Yes,Yes
CUST00360,47.0,Male,10,87.23,10234.32,Month-to-month,DSL,Credit card,Yes,3,Yes,No,No
CUST00361,38.0,Male,5,87.98,5309.42,Month-to-month,DSL,Credit card,No,1,No,Yes,Yes
CUST00362,51.0,Female,1,46.54,572.65,Two year,No,Electronic check,No,3,No,No,No
CUST00363,41.0,Male,4,53.04,2658.91,Two year,DSL,Electronic check,No,3,No,Yes,No
CUST00364,46.0,Male,2,74.87,1913.6,One year,Fiber optic,Bank transfer,Yes,0,Yes,No,No
CUST00365,66.0,Female,6,39.97,2765.47,Month-to-month,DSL,Mailed check,No,4,No,No,Yes
CUST00366,38.0,Female,3,22.05,801.21,Month-to-month,No,Mailed check,No,2,No,Yes,No
CUST00367,67.0,Male,0,76.21,544.59,Two year,Fiber optic,Electronic check,No,1,No,No,Yes
CUST00368,64.0,Female,5,66.53,4023.75,One year,DSL,Bank transfer,Yes,5,Yes,No,No
CUST00369,28.0,Female,5,85.67,5230.67,One year,DSL,Credit card,No,2,No,Yes,No
CUST00370,22.0,Female,6,34.68,2417.49,Two year,DSL,Electronic check,No,3,Yes,Yes,No
CUST00371,23.0,Male,10,104.08,12282.91,One year,Fiber optic,Mailed check,Yes,3,No,No,No
CUST00372,19.0,Female,7,,2926.64,One year,Fiber optic,Bank transfer,No,1,Yes,No,No
CUST00373,23.0,Female,2,109.12,2815.71,Month-to-month,DSL,Bank transfer,No,8,Yes,Yes,No
CUST00374,53.0,Female,5,64.95,3712.51,Month-to-month,Fiber optic,Bank transfer,No,2,No,Yes,No
CUST00375,22.0,Female,9,74.98,8069.0,One year,DSL,Mailed check,No,1,Yes,No,Yes
CUST00376,34.0,Male,1,109.64,1639.41,Month-to-month,No,Bank transfer,No,4,Yes,No,No
CUST00377,61.0,Male,8,50.0,4879.66,One year,DSL,Credit card,No,2,Yes,No,No
CUST00378,19.0,Male,1,38.2,446.93,Month-to-month,No,Mailed check,No,3,Yes,No,No
CUST00379,60.0,Male,2,64.58,1394.11,Month-to-month,Fiber optic,Electronic check,No,3,No,No,No
CUST00380,32.0,Female,9,44.45,4762.72,One year,Fiber optic,Bank transfer,No,1,Yes,Yes,Yes
CUST00381,24.0,Male,1,72.78,722.49,Month-to-month,DSL,Mailed check,No,1,Yes,Yes,Yes
CUST00382,54.0,Female,8,47.53,4683.35,Two year,DSL,Electronic check,No,0,No,Yes,No
CUST00383,50.0,Female,0,106.43,757.16,Month-to-month,Fiber optic,Electronic check,No,4,Yes,No,No
CUST00384,63.0,Male,4,80.73,4047.24,One year,Fiber optic,Credit card,No,1,Yes,No,No
CUST00385,55.0,Male,0,20.04,168.07,Month-to-month,DSL,Electronic check,No,1,No,No,No
CUST00386,59.0,Female,4,100.54,4890.16,Month-to-month,No,Credit card,No,1,No,No,No
CUST00387,32.0,Female,7,53.03,4297.37,Month-to-month,Fiber optic,Mailed check,No,1,Yes,Yes,No
CUST00388,27.0,Male,7,52.03,4387.86,Two year,DSL,Credit card,No,3,Yes,Yes,No
CUST00389,56.0,Male,10,58.31,7103.15,Month-to-month,Fiber optic,Mailed check,No,5,No,Yes,Yes
CUST00390,59.0,Female,7,83.02,6881.36,Two year,No,Mailed check,No,1,Yes,No,Yes
CUST00391,69.0,Female,1,64.21,935.29,Month-to-month,DSL,Bank transfer,Yes,2,Yes,Yes,No
CUST00392,39.0,Male,7,82.86,7207.1,Month-to-month,Fiber optic,Credit card,Yes,3,No,Yes,No
CUST00393,37.0,Female,4,34.69,1675.48,Two year,Fiber optic,Mailed check,No,2,Yes,Yes,Yes
CUST00394,58.0,Male,0,117.0,723.92,One year,No,Bank transfer,No,4,No,Yes,No
CUST00395,35.0,Male,6,92.95,6779.05,One year,DSL,Credit card,No,2,Yes,No,Yes
CUST00396,65.0,Male,5,45.03,2719.77,Month-to-month,No,Credit card,No,1,No,No,No
CUST00397,62.0,Male,4,92.41,4247.33,Month-to-month,DSL,Electronic check,Yes,6,No,Yes,No
CUST00398,40.0,Male,0,77.5,358.56,One year,Fiber optic,Bank transfer,No,2,Yes,Yes,No
CUST00399,56.0,Male,0,30.93,130.26,Two year,DSL,Electronic check,No,1,No,Yes,Yes
CUST00400,56.0,Male,5,37.83,2172.83,Month-to-month,DSL,Mailed check,No,1,Yes,Yes,Yes
CUST00401,23.0,Male,9,24.15,2556.0,Two year,Fiber optic,Credit card,No,9,Yes,Yes,No
CUST00402,64.0,Male,6,100.91,7551.6,Month-to-month,Fiber optic,Mailed check,No,3,No,No,No
CUST00403,44.0,Female,9,75.17,8142.98,One year,DSL,Bank transfer,No,2,No,No,No
CUST00404,60.0,Male,9,51.68,5465.67,Month-to-month,DSL,Credit card,No,3,No,No,No
CUST00405,34.0,Male,0,32.65,237.64,Month-to-month,DSL,Mailed check,No,2,No,No,Yes
CUST00406,64.0,Female,8,68.41,6557.37,Month-to-month,DSL,Credit card,Yes,1,Yes,No,No
CUST00407,38.0,Female,3,72.53,2491.09,Month-to-month,DSL,Electronic check,No,3,Yes,No,Yes
CUST00408,19.0,Male,4,90.19,4568.99,Two year,DSL,Bank transfer,No,3,Yes,No,Yes
CUST00409,64.0,Female,1,,1210.37,Two year,DSL,Bank transfer,No,2,Yes,No,No
CUST00410,23.0,Female,9,63.5,6704.38,Two year,Fiber optic,Bank transfer,No,0,No,No,Yes
CUST00411,34.0,Female,7,60.61,4984.01,Month-to-month,No,Credit card,Yes,0,No,Yes,No
CUST00412,66.0,Male,1,57.0,824.85,Two year,DSL,Mailed check,No,3,No,Yes,No
CUST00413,66.0,Female,2,102.68,2684.73,One year,DSL,Mailed check,No,3,No,Yes,No
CUST00414,47.0,Male,8,35.65,3506.3,Two year,Fiber optic,Bank transfer,No,3,No,Yes,Yes
CUST00415,50.0,Female,1,54.39,788.46,Month-to-month,DSL,Credit card,No,3,No,Yes,No
CUST00416,41.0,Female,5,92.49,5314.83,Month-to-month,Fiber optic,Credit card,No,3,Yes,Yes,Yes
CUST00417,33.0,Male,3,21.59,804.57,Two year,No,Credit card,No,4,No,Yes,Yes
CUST00418,35.0,Female,6,48.95,3572.46,Month-to-month,Fiber optic,Mailed check,No,1,Yes,No,No
CUST00419,52.0,Male,5,84.14,5297.18,Two year,Fiber optic,Bank transfer,No,1,No,Yes,No
CUST00420,56.0,Female,9,38.61,4219.37,Month-to-month,Fiber optic,Mailed check,No,2,No,No,No
CUST00421,58.0,Male,8,50.28,4914.88,One year,DSL,Electronic check,No,1,No,No,Yes
CUST00422,58.0,Male,8,68.61,6674.58,Two year,Fiber optic,Credit card,No,3,No,Yes,No
CUST00423,23.0,Male,9,62.21,6763.2,One year,No,Electronic check,No,4,No,Yes,No
CUST00424,43.0,Female,3,30.62,1112.01,Two year,No,Bank transfer,No,2,No,No,Yes
CUST00425,21.0,Male,0,113.81,1003.26,Month-to-month,Fiber optic,Bank transfer,No,5,No,Yes,No
CUST00426,46.0,Male,1,24.45,357.37,Month-to-month,DSL,Mailed check,No,2,No,Yes,No
CUST00427,41.0,Male,7,94.96,7941.59,Month-to-month,DSL,Bank transfer,No,2,Yes,Yes,No
CUST00428,63.0,Female,9,27.16,2898.04,One year,DSL,Bank transfer,No,2,No,Yes,Yes
CUST00429,36.0,Female,7,66.73,5609.03,Two year,No,Mailed check,No,1,Yes,No,No
CUST00430,24.0,Male,1,37.55,506.11,Month-to-month,DSL,Mailed check,No,1,No,Yes,No
CUST00431,25.0,Male,3,34.12,1208.19,One year,DSL,Mailed check,Yes,2,Yes,No,No
CUST00432,57.0,Male,0,32.6,202.91,Two year,No,Mailed check,No,5,Yes,No,No
CUST00433,50.0,Male,6,65.28,4621.36,Month-to-month,DSL,Bank transfer,No,2,Yes,Yes,No
CUST00434,23.0,Male,3,71.55,2544.69,Two year,Fiber optic,Electronic check,No,1,No,Yes,No
CUST00435,22.0,Female,10,33.35,4093.89,Two year,DSL,Mailed check,No,0,No,No,No
CUST00436,54.0,Male,7,117.92,9703.57,Month-to-month,Fiber optic,Bank transfer,No,7,Yes,No,Yes
CUST00437,22.0,Male,8,45.79,4529.75,Month-to-month,DSL,Bank transfer,No,2,No,Yes,Yes
CUST00438,60.0,Male,8,65.89,6212.58,Month-to-month,Fiber optic,Bank transfer,No,5,Yes,Yes,Yes
CUST00439,54.0,Female,2,41.64,954.16,Two year,Fiber optic,Bank transfer,No,2,Yes,No,No
CUST00440,22.0,Female,4,69.39,3158.95,Month-to-month,Fiber optic,Bank transfer,No,2,Yes,No,Yes
CUST00441,22.0,Female,5,95.59,5880.07,Two year,Fiber optic,Mailed check,Yes,3,No,Yes,No
CUST00442,68.0,Male,5,72.11,4117.86,Month-to-month,No,Mailed check,No,1,No,Yes,No
CUST00443,37.0,Male,9,48.57,5329.82,Two year,DSL,Credit card,Yes,3,No,Yes,No
CUST00444,37.0,Male,7,44.85,3788.13,Two year,No,Credit card,Yes,2,Yes,No,No
CUST00445,59.0,Male,5,95.88,5896.1,Two year,DSL,Mailed check,No,3,Yes,Yes,No
CUST00446,66.0,Female,5,31.84,1964.43,Month-to-month,DSL,Mailed check,Yes,3,No,Yes,Yes
CUST00447,68.0,Female,3,57.0,1923.6,Month-to-month,DSL,Mailed check,No,1,No,Yes,No
CUST00448,56.0,Female,6,35.16,2430.71,Month-to-month,DSL,Electronic check,Yes,2,No,Yes,No
CUST00449,37.0,Female,7,45.81,3756.77,Month-to-month,No,Mailed check,No,0,Yes,No,No
CUST00450,22.0,Male,2,35.28,822.23,One year,DSL,Bank transfer,No,0,No,No,No
CUST00451,58.0,Female,6,108.66,7545.46,Two year,DSL,Electronic check,No,3,No,Yes,Yes
CUST00452,46.0,Male,2,93.18,2212.16,Two year,Fiber optic,Electronic check,No,0,No,No,No
CUST00453,40.0,Male,7,76.09,6293.47,Month-to-month,DSL,Bank transfer,No,2,No,Yes,No
CUST00454,64.0,Female,0,42.45,220.04,Two year,No,Bank transfer,No,1,Yes,Yes,No
CUST00455,24.0,Male,0,71.02,613.79,Month-to-month,No,Credit card,Yes,1,No,No,No
CUST00456,43.0,Male,5,72.08,4421.95,Month-to-month,DSL,Bank transfer,No,0,Yes,No,No
CUST00457,19.0,Male,9,79.04,8610.97,Two year,DSL,Mailed check,No,1,No,No,No
CUST00458,42.0,Female,8,26.03,2522.49,Two year,DSL,Mailed check,No,3,Yes,Yes,Yes
CUST00459,21.0,Female,3,117.27,4260.73,Month-to-month,Fiber optic,Credit card,No,2,Yes,No,Yes
CUST00460,24.0,Male,5,66.55,3997.9,Two year,DSL,Electronic check,No,5,No,Yes,No
CUST00461,24.0,Female,4,112.64,5664.8,Two year,Fiber optic,Electronic check,No,0,No,No,No
CUST00462,51.0,Male,0,21.0,72.45,Month-to-month,Fiber optic,Credit card,No,3,No,Yes,No
CUST00463,56.0,Male,5,44.77,2629.15,Month-to-month,Fiber optic,Mailed check,No,3,No,Yes,No
CUST00464,48.0,Female,8,30.42,2847.63,Two year,DSL,Credit card,No,1,Yes,Yes,No
CUST00465,67.0,Female,2,96.95,2042.4,Two year,DSL,Mailed check,No,3,Yes,Yes,No
CUST00466,37.0,Female,10,52.02,6090.63,Month-to-month,Fiber optic,Mailed check,Yes,3,No,No,No
CUST00467,33.0,Male,2,104.04,2199.74,Month-to-month,Fiber optic,Bank transfer,Yes,2,Yes,No,Yes
CUST00468,62.0,Female,1,103.23,1351.26,One year,DSL,Credit card,No,3,No,No,No
CUST00469,29.0,Female,3,86.77,2921.5,Two year,Fiber optic,Credit card,No,2,No,Yes,No
CUST00470,67.0,Female,9,86.57,9195.15,One year,Fiber optic,Mailed check,No,1,Yes,No,No
CUST00471,19.0,Male,2,90.01,2116.44,Month-to-month,DSL,Mailed check,No,2,Yes,Yes,No
CUST00472,67.0,Female,1,87.37,927.47,Two year,No,Bank transfer,Yes,4,No,Yes,Yes
CUST00473,20.0,Female,0,58.7,463.7,One year,Fiber optic,Mailed check,No,1,No,Yes,No
CUST00474,63.0,Male,2,88.28,2184.0,Two year,Fiber optic,Mailed check,No,2,Yes,Yes,No
CUST00475,45.0,Male,9,109.72,11740.54,Two year,No,Electronic check,No,2,Yes,No,No
CUST00476,69.0,Male,5,53.26,3137.61,Two year,Fiber optic,Credit card,Yes,3,Yes,No,No
CUST00477,22.0,Female,8,114.47,11115.39,Two year,Fiber optic,Bank transfer,No,3,No,Yes,No
CUST00478,46.0,Female,10,21.38,2523.07,Two year,Fiber optic,Bank transfer,No,0,Yes,Yes,No
CUST00479,67.0,Female,4,54.91,2563.58,One year,Fiber optic,Mailed check,No,3,No,Yes,No
CUST00480,45.0,Female,2,33.22,768.17,Two year,DSL,Credit card,No,2,Yes,No,Yes
CUST00481,50.0,Female,4,32.68,1559.6,One year,DSL,Electronic check,No,2,No,Yes,No
CUST00482,53.0,Male,4,101.53,4684.93,One year,DSL,Bank transfer,No,2,No,Yes,No
CUST00483,41.0,Male,4,111.82,5137.4,Month-to-month,Fiber optic,Mailed check,No,3,Yes,Yes,No
CUST00484,50.0,Male,6,97.76,7326.46,Month-to-month,Fiber optic,Credit card,Yes,3,Yes,No,Yes
CUST00485,48.0,Male,4,117.64,5938.5,Month-to-month,Fiber optic,Electronic check,Yes,2,No,No,Yes
CUST00486,64.0,Male,6,41.64,3004.29,Month-to-month,Fiber optic,Credit card,No,2,Yes,No,No
CUST00487,20.0,Female,8,34.09,3327.38,Month-to-month,DSL,Bank transfer,Yes,1,Yes,Yes,Yes
CUST00488,32.0,Male,4,72.07,3534.58,Two year,DSL,Mailed check,Yes,0,No,No,Yes
CUST00489,66.0,Male,1,102.89,972.39,One year,DSL,Mailed check,No,5,No,Yes,Yes
CUST00490,63.0,Male,4,24.0,1154.69,Month-to-month,DSL,Bank transfer,No,2,No,No,Yes
CUST00491,41.0,Male,7,119.54,9814.39,One year,Fiber optic,Bank transfer,Yes,2,No,Yes,No
CUST00492,50.0,Female,3,80.22,2928.4,Month-to-month,Fiber optic,Credit card,No,3,Yes,Yes,Yes
CUST00493,32.0,Female,1,117.88,1104.58,Two year,DSL,Bank transfer,No,0,Yes,No,Yes
CUST00494,28.0,Female,9,56.51,5989.16,Month-to-month,No,Credit card,No,4,Yes,Yes,No
CUST00495,42.0,Male,2,65.8,1690.53,Month-to-month,No,Mailed check,No,3,Yes,Yes,Yes
CUST00496,36.0,Female,8,95.23,9337.82,Two year,DSL,Electronic check,No,3,Yes,No,No
CUST00497,48.0,Female,8,99.26,9771.46,One year,Fiber optic,Mailed check,No,0,No,Yes,Yes
CUST00498,22.0,Female,7,43.31,3741.48,Two year,DSL,Mailed check,No,2,Yes,Yes,No
CUST00499,68.0,Male,7,112.96,9764.76,Month-to-month,Fiber optic,Electronic check,No,0,Yes,Yes,No
CUST00500,68.0,Female,7,106.73,8705.59,Month-to-month,DSL,Electronic check,No,2,No,No,Yes
CUST00501,54.0,Female,7,21.84,1855.44,One year,Fiber optic,Electronic check,No,3,Yes,Yes,No
CUST00502,45.0,Female,7,32.87,2800.87,Month-to-month,Fiber optic,Mailed check,No,0,No,Yes,No
CUST00503,34.0,Female,0,69.61,320.84,Month-to-month,No,Bank transfer,Yes,3,Yes,Yes,No
CUST00504,60.0,Male,5,66.1,4161.31,Month-to-month,Fiber optic,Mailed check,No,2,Yes,No,Yes
CUST00505,53.0,Female,8,90.83,8603.03,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST00506,26.0,Male,7,28.99,2447.98,Two year,Fiber optic,Credit card,Yes,2,No,Yes,Yes
CUST00507,64.0,Female,2,84.48,2216.25,Month-to-month,Fiber optic,Mailed check,No,1,Yes,Yes,Yes
CUST00508,60.0,Male,10,81.63,9692.63,Month-to-month,Fiber optic,Electronic check,No,1,Yes,Yes,No
CUST00509,66.0,Male,0,43.37,287.95,Two year,No,Mailed check,Yes,4,Yes,No,No
CUST00510,55.0,Male,1,74.24,988.85,Month-to-month,No,Mailed check,No,2,No,No,No
CUST00511,49.0,Female,10,42.23,5099.93,One year,Fiber optic,Electronic check,No,2,Yes,Yes,No
CUST00512,39.0,Male,1,34.71,396.9,One year,DSL,Credit card,Yes,0,No,No,No
CUST00513,66.0,Female,6,77.31,5772.67,Two year,DSL,Credit card,Yes,1,Yes,Yes,No
CUST00514,62.0,Female,5,117.73,7143.03,Month-to-month,No,Credit card,No,3,Yes,Yes,Yes
CUST00515,20.0,Male,10,43.7,5172.18,Two year,No,Credit card,Yes,3,Yes,Yes,Yes
CUST00516,,Male,1,55.54,768.49,Month-to-month,DSL,Mailed check,No,1,Yes,Yes,No
CUST00517,37.0,Male,7,45.67,3878.74,Month-to-month,Fiber optic,Mailed check,No,2,Yes,Yes,No
CUST00518,59.0,Female,8,46.66,4369.6,Month-to-month,Fiber optic,Electronic check,Yes,1,Yes,Yes,No
CUST00519,68.0,Female,6,60.42,4270.03,Month-to-month,Fiber optic,Bank transfer,No,5,Yes,Yes,Yes
CUST00520,26.0,Male,3,90.18,3061.42,Month-to-month,No,Electronic check,No,2,No,Yes,No
CUST00521,48.0,Male,0,23.9,82.12,Two year,DSL,Credit card,No,3,Yes,Yes,No
CUST00522,37.0,Female,3,115.69,3977.7,Month-to-month,No,Bank transfer,No,3,No,Yes,No
CUST00523,67.0,Female,3,24.65,854.45,Two year,DSL,Electronic check,No,4,Yes,No,No
CUST00524,61.0,Female,7,108.11,9059.53,Month-to-month,Fiber optic,Credit card,Yes,5,No,Yes,No
